Sector,Indicator,Unit,Country,Year,Variable,Value
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1991,historic,2.93767992453597
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1992,historic,2.88599327843265
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1993,historic,2.8200695768221897
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1994,historic,2.60925099294826
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1995,historic,2.6195611985394502
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1996,historic,2.6583209928474
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1997,historic,2.49436086600089
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1998,historic,2.4996309084985
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,1999,historic,2.65816121214695
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2000,historic,2.5630405432822703
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2001,historic,2.45673773862005
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2002,historic,2.4053164055554
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2003,historic,2.276992857482
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2004,historic,2.34590780754543
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2005,historic,2.15288254946571
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2006,historic,2.06048283949286
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2007,historic,2.03431707897474
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2008,historic,1.94608273234526
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2009,historic,2.1256950446925402
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2010,historic,2.14296698371098
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2011,historic,2.1130121991422297
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2012,historic,2.0231682102196102
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2013,historic,2.01956463137701
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2014,historic,1.9626948591112598
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2015,historic,2.01400692632803
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2016,historic,1.9829797967596101
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PE,2017,historic,2.0045432642122503
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1990,historic,3.25216652068644
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1991,historic,3.12211117795029
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1992,historic,3.2189373919362003
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1993,historic,3.2881992627090098
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1994,historic,3.2156630000297897
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1995,historic,3.42725418129449
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1996,historic,3.3355847048062097
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1997,historic,3.36650837186873
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1998,historic,3.34762420038347
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,1999,historic,3.2324238813589705
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2000,historic,2.98492238953533
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2001,historic,2.8835047040289106
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2002,historic,2.7480225724174203
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2003,historic,2.6280470214788596
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2004,historic,2.4657955686310897
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2005,historic,2.27239517979056
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2006,historic,2.09324869011096
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2007,historic,2.00146330807357
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2008,historic,1.90237907327328
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2009,historic,1.9206796297266497
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2010,historic,1.85846435819159
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2011,historic,1.78695344680781
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2012,historic,1.68839327294748
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2013,historic,1.6745591610878199
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2014,historic,1.65063221879453
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2015,historic,1.70432012559067
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2016,historic,1.7403696095277
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),PH,2017,historic,1.72264364059265
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1990,historic,8.3038314030804
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1991,historic,8.66625809096588
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1992,historic,9.38842991282524
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1993,historic,9.98952810367608
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1994,historic,9.84135666061002
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1995,historic,9.80299460093227
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1996,historic,9.17114354073445
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1997,historic,8.68585760015425
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1998,historic,8.981937185244961
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,1999,historic,8.82112787802481
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2000,historic,8.26229409781541
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2001,historic,7.92910329524767
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2002,historic,7.33627913921047
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2003,historic,7.010013944019869
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2004,historic,6.55990822648252
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2005,historic,6.0481452751014695
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2006,historic,5.74988682354076
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2007,historic,5.34085400759855
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2008,historic,5.16056938769718
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2009,historic,5.33734029074613
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2010,historic,5.51061455167273
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2011,historic,5.2742344841006705
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2012,historic,5.1089645668638894
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2013,historic,4.869710147366161
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2014,historic,5.04606794570765
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2015,historic,5.15459585435645
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2016,historic,5.27630903530034
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),RU,2017,historic,5.45074834724063
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1990,historic,2.34172163280864
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1991,historic,2.1175651356743
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1992,historic,2.30529093177022
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1993,historic,2.44073162680816
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1994,historic,2.59115840983699
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1995,historic,2.54775764582571
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1996,historic,2.7188666134972
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1997,historic,2.67336628703727
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1998,historic,2.7783193698360003
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,1999,historic,2.96217272840197
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2000,historic,2.91974453799124
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2001,historic,3.03900425021978
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2002,historic,3.39826327678028
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2003,historic,3.14815091814099
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2004,historic,3.1601528568052597
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2005,historic,3.15033213160344
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2006,historic,3.2673418280359305
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2007,historic,3.4467796870431604
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2008,historic,3.54521576244866
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2009,historic,3.76732524985377
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2010,historic,3.9818104655483904
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2011,historic,3.7038783156606603
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2012,historic,3.80638443110088
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2013,historic,3.69841456801019
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2014,historic,3.7816980806024105
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2015,historic,3.70436693563662
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2016,historic,3.5234062679075002
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),SA,2017,historic,3.5810317374548704
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1990,historic,5.760170598887581
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1991,historic,5.733355835219211
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1992,historic,5.5756059355757905
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1993,historic,5.4890265616325
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1994,historic,5.47001958709311
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1995,historic,5.6545429731397
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1996,historic,5.741097582673099
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1997,historic,5.792682842119321
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1998,historic,5.75340529537766
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,1999,historic,5.43354648139745
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2000,historic,5.14517200949296
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2001,historic,4.86656544753263
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2002,historic,4.88697288270418
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2003,historic,4.91786337449021
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2004,historic,4.880308930969191
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2005,historic,4.683864011233441
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2006,historic,4.48981733907758
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2007,historic,4.54528733894733
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2008,historic,4.414184443569839
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2009,historic,4.65583323958242
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2010,historic,4.09512707498402
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2011,historic,4.04066045521578
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2012,historic,4.06607052981395
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2013,historic,4.15682889759909
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2014,historic,4.07365756041262
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2015,historic,3.92193419364115
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2016,historic,3.81703716792463
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),ZA,2017,historic,3.99806703623048
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1990,historic,5.35069591200865
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1991,historic,5.37854318697973
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1992,historic,5.723074466157611
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1993,historic,5.879323703635699
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1994,historic,5.816460624365621
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1995,historic,5.760888770362031
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1996,historic,5.713623861668269
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1997,historic,5.72663486131711
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1998,historic,5.44350647700438
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,1999,historic,5.414975035176769
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2000,historic,5.35539816254188
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2001,historic,5.22016257338824
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2002,historic,5.07986324066383
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2003,historic,5.020219003145111
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2004,historic,4.811161904724741
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2005,historic,4.69625389738688
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2006,historic,4.517745799743371
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2007,historic,4.43412853329769
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2008,historic,4.3063537971402095
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2009,historic,4.30349126937368
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2010,historic,4.31013346211963
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2011,historic,4.2582350521398995
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2012,historic,4.27081567164967
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2013,historic,4.21547527613822
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2014,historic,4.09659781557585
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2015,historic,4.08421317239127
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2016,historic,4.09376366471039
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),KR,2017,historic,4.070838116730481
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1990,historic,2.3181244094168503
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1991,historic,2.4595733741930297
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1992,historic,2.46360006309905
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1993,historic,2.38475814006602
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1994,historic,2.2996830318993
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1995,historic,2.35090897817401
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1996,historic,2.3881257808019702
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1997,historic,2.2807650727308704
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1998,historic,2.2730400726615
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,1999,historic,2.28377118057929
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),CH,2000,historic,2.17146080383703
